file,type_Bug,type_Dark,type_Dragon,type_Electric,type_Fairy,type_Fighting,type_Fire,type_Flying,type_Ghost,type_Grass,type_Ground,type_Ice,type_Normal,type_Poison,type_Psychic,type_Rock,type_Steel,type_Water
Seel_20.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Seel_21.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Seel_22.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Seel_23.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Seel_24.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Seel_25.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Seel_26.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Seel_27.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Seel_28.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Seel_29.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Seel_3.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Seel_30.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Seel_31.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Seel_32.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Seel_33.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Seel_34.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Seel_35.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Seel_36.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Seel_37.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Seel_38.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Seel_39.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Seel_4.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Seel_40.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Seel_41.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Seel_42.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Seel_43.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Seel_44.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Seel_45.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Seel_46.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Seel_47.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Seel_5.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Seel_6.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Seel_7.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Seel_8.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Seel_9.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Shellder_0.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Shellder_1.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Shellder_10.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Shellder_11.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Shellder_12.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Shellder_13.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Shellder_14.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Shellder_15.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Shellder_16.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Shellder_17.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Shellder_18.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Shellder_19.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Shellder_2.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Shellder_20.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Shellder_21.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Shellder_22.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Shellder_23.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Shellder_24.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Shellder_25.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Shellder_26.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Shellder_27.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Shellder_28.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Shellder_29.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Shellder_3.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Shellder_30.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Shellder_31.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Shellder_32.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Shellder_33.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Shellder_34.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Shellder_35.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Shellder_36.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Shellder_37.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Shellder_38.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Shellder_39.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Shellder_4.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Shellder_40.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Shellder_41.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Shellder_42.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Shellder_43.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Shellder_44.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Shellder_45.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Shellder_5.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Shellder_6.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Shellder_7.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Shellder_8.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Shellder_9.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Slowbro_0.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
Slowbro_1.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
Slowbro_10.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
Slowbro_11.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
Slowbro_12.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
Slowbro_13.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
Slowbro_14.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
Slowbro_15.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
Slowbro_16.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
Slowbro_17.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
Slowbro_18.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
Slowbro_19.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
Slowbro_2.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
Slowbro_20.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
Slowbro_21.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
Slowbro_22.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
Slowbro_23.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
Slowbro_24.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
Slowbro_25.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
Slowbro_26.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
Slowbro_27.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
Slowbro_28.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
Slowbro_29.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
Slowbro_3.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
Slowbro_30.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
Slowbro_31.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
Slowbro_32.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
Slowbro_33.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
Slowbro_34.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
Slowbro_35.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
Slowbro_36.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
Slowbro_37.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
Slowbro_38.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
Slowbro_39.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
Slowbro_4.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
Slowbro_40.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
Slowbro_41.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
Slowbro_42.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
Slowbro_43.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
Slowbro_44.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
Slowbro_45.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
Slowbro_5.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
Slowbro_6.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
Slowbro_7.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
Slowbro_8.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
Slowbro_9.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
Slowpoke_0.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
Slowpoke_1.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
Slowpoke_10.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
Slowpoke_11.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
Slowpoke_12.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
Slowpoke_13.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
Slowpoke_14.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
Slowpoke_15.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
Slowpoke_16.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
Slowpoke_17.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
Slowpoke_18.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
Slowpoke_19.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
Slowpoke_2.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
Slowpoke_20.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
Slowpoke_21.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
Slowpoke_22.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
Slowpoke_23.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
Slowpoke_24.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
Slowpoke_25.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
Slowpoke_26.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
Slowpoke_27.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
Slowpoke_28.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
Slowpoke_29.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
Slowpoke_3.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
Slowpoke_30.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
Slowpoke_31.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
Slowpoke_32.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
Slowpoke_33.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
Slowpoke_34.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
Slowpoke_35.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
Slowpoke_36.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
Slowpoke_37.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
Slowpoke_38.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
Slowpoke_39.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
Slowpoke_4.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
Slowpoke_40.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
Slowpoke_5.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
Slowpoke_6.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
Slowpoke_7.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
Slowpoke_8.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
Slowpoke_9.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
Snorlax_0.jpg,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Snorlax_1.jpg,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Snorlax_10.jpg,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Snorlax_11.jpg,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Snorlax_12.jpg,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Snorlax_13.jpg,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Snorlax_14.jpg,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Snorlax_15.jpg,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Snorlax_16.jpg,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Snorlax_17.jpg,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Snorlax_18.jpg,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Snorlax_19.jpg,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Snorlax_2.jpg,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Snorlax_20.jpg,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Snorlax_21.jpg,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Snorlax_22.jpg,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Snorlax_23.jpg,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Snorlax_24.jpg,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Snorlax_25.jpg,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Snorlax_26.jpg,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Snorlax_27.jpg,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Snorlax_28.jpg,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Snorlax_29.jpg,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Snorlax_3.jpg,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Snorlax_30.jpg,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Snorlax_31.jpg,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Snorlax_32.jpg,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Snorlax_33.jpg,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Snorlax_34.jpg,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Snorlax_35.jpg,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Snorlax_36.jpg,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Snorlax_37.jpg,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Snorlax_38.jpg,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Snorlax_39.jpg,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Snorlax_4.jpg,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Snorlax_40.jpg,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Snorlax_41.jpg,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Snorlax_42.jpg,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Snorlax_43.jpg,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Snorlax_44.jpg,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Snorlax_45.jpg,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Snorlax_46.jpg,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Snorlax_47.jpg,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Snorlax_48.jpg,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Snorlax_49.jpg,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Snorlax_5.jpg,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Snorlax_50.jpg,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Snorlax_51.jpg,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Snorlax_52.jpg,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Snorlax_53.jpg,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Snorlax_54.jpg,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Snorlax_55.jpg,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Snorlax_56.jpg,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Snorlax_57.jpg,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Snorlax_58.jpg,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Snorlax_6.jpg,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Snorlax_7.jpg,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Snorlax_8.jpg,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Snorlax_9.jpg,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Spearow_0.jpg,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
Spearow_1.jpg,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
Spearow_10.jpg,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
Spearow_11.jpg,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
Spearow_12.jpg,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
Spearow_13.jpg,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
Spearow_14.jpg,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
Spearow_15.jpg,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
Spearow_16.jpg,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
Spearow_17.jpg,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
Spearow_18.jpg,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
Spearow_19.jpg,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
Spearow_2.jpg,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
Spearow_20.jpg,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
Spearow_21.jpg,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
Spearow_22.jpg,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
Spearow_23.jpg,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
Spearow_24.jpg,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
Spearow_25.jpg,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
Spearow_26.jpg,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
Spearow_27.jpg,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
Spearow_28.jpg,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
Spearow_29.jpg,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
Spearow_3.jpg,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
Spearow_30.jpg,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
Spearow_31.jpg,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
Spearow_32.jpg,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
Spearow_33.jpg,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
Spearow_34.jpg,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
Spearow_35.jpg,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
Spearow_36.jpg,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
Spearow_37.jpg,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
Spearow_38.jpg,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
Spearow_39.jpg,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
Spearow_4.jpg,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
Spearow_40.jpg,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
Spearow_41.jpg,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
Spearow_42.jpg,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
Spearow_43.jpg,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
Spearow_44.jpg,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
Spearow_45.jpg,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
Spearow_46.jpg,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
Spearow_47.jpg,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
Spearow_48.jpg,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
Spearow_49.jpg,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
Spearow_5.jpg,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
Spearow_50.jpg,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
Spearow_51.jpg,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
Spearow_52.jpg,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
Spearow_53.jpg,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
Spearow_54.jpg,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
Spearow_6.jpg,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
Spearow_7.jpg,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
Spearow_8.jpg,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
Spearow_9.jpg,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
Squirtle_0.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Squirtle_1.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Squirtle_10.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Squirtle_11.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Squirtle_12.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Squirtle_13.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Squirtle_14.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Squirtle_15.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Squirtle_16.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Squirtle_17.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
